timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
20th < 2025,usa < mississippi,usa < louisiana,hydrogen,0.00025796550232137316,exc
20th < 2030,usa < mississippi,usa < louisiana,hydrogen,0.3293139465175951,exc
20th < 2025,usa < texas,usa < louisiana,hydrogen,6.517981861666018e-5,exc
20th < 2030,usa < texas,usa < louisiana,hydrogen,0.1290869818022151,exc
20th < 2025,usa < newHampshire,usa < maine,hydrogen,0.0006203521577882089,exc
20th < 2030,usa < newHampshire,usa < maine,hydrogen,0.6232939974054333,exc
20th < 2025,usa < pennsylvania,usa < maryland,hydrogen,0.00024250088202145312,exc
20th < 2030,usa < pennsylvania,usa < maryland,hydrogen,3.31713263086992,exc
20th < 2025,usa < virginia,usa < maryland,hydrogen,0.00016417250881137048,exc
20th < 2030,usa < virginia,usa < maryland,hydrogen,4.557030946917909,exc
20th < 2025,usa < westVirginia,usa < maryland,hydrogen,0.00011187481512625497,exc
20th < 2030,usa < westVirginia,usa < maryland,hydrogen,2.4220086516955868,exc
20th < 2025,usa < newHampshire,usa < massachusetts,hydrogen,0.0004279080518292045,exc
20th < 2030,usa < newHampshire,usa < massachusetts,hydrogen,0.3811254494946803,exc
20th < 2025,usa < newYork,usa < massachusetts,hydrogen,0.0007236542083211295,exc
20th < 2030,usa < newYork,usa < massachusetts,hydrogen,0.32161291357728483,exc
20th < 2025,usa < rhodeIsland,usa < massachusetts,hydrogen,0.00042677910660853007,exc
20th < 2030,usa < rhodeIsland,usa < massachusetts,hydrogen,0.2780626607583558,exc
20th < 2025,usa < vermont,usa < massachusetts,hydrogen,0.0002578082609473135,exc
20th < 2030,usa < vermont,usa < massachusetts,hydrogen,0.2679458003443263,exc
20th < 2025,usa < minnesota,usa < michigan,hydrogen,0.0008618533047604894,exc
20th < 2030,usa < minnesota,usa < michigan,hydrogen,1.5297583038404605,exc
20th < 2025,usa < ohio,usa < michigan,hydrogen,0.0004131142365568958,exc
20th < 2030,usa < ohio,usa < michigan,hydrogen,0.6374745437559839,exc
20th < 2025,usa < wisconsin,usa < michigan,hydrogen,0.0003028928187766914,exc
20th < 2030,usa < wisconsin,usa < michigan,hydrogen,0.393646363935643,exc
20th < 2025,usa < northDakota,usa < minnesota,hydrogen,0.000521412856330304,exc
20th < 2030,usa < northDakota,usa < minnesota,hydrogen,0.9316075412093159,exc
20th < 2025,usa < southDakota,usa < minnesota,hydrogen,0.0003118581822864012,exc
20th < 2030,usa < southDakota,usa < minnesota,hydrogen,0.5710563409967211,exc
20th < 2025,usa < wisconsin,usa < minnesota,hydrogen,0.0004497318502554417,exc
20th < 2030,usa < wisconsin,usa < minnesota,hydrogen,0.5117870577222005,exc
20th < 2025,usa < tennessee,usa < mississippi,hydrogen,0.0001606859374632157,exc
20th < 2030,usa < tennessee,usa < mississippi,hydrogen,0.21988368633256744,exc
20th < 2025,usa < nebraska,usa < missouri,hydrogen,0.0004927141185829903,exc
20th < 2030,usa < nebraska,usa < missouri,hydrogen,3.7709302655723342,exc
20th < 2025,usa < oklahoma,usa < missouri,hydrogen,0.00014736801064153644,exc
20th < 2030,usa < oklahoma,usa < missouri,hydrogen,1.9612661358051537,exc
20th < 2025,usa < tennessee,usa < missouri,hydrogen,0.00023600288809834635,exc
20th < 2030,usa < tennessee,usa < missouri,hydrogen,3.258864888879745,exc
20th < 2025,usa < northDakota,usa < montana,hydrogen,0.0005733124190370948,exc
20th < 2030,usa < northDakota,usa < montana,hydrogen,0.67681164153657,exc
20th < 2025,usa < southDakota,usa < montana,hydrogen,0.0003331657850459038,exc
20th < 2030,usa < southDakota,usa < montana,hydrogen,0.4680549191653192,exc
20th < 2025,usa < wyoming,usa < montana,hydrogen,0.0002765288090125154,exc
20th < 2030,usa < wyoming,usa < montana,hydrogen,0.3918650072331396,exc
20th < 2025,usa < southDakota,usa < nebraska,hydrogen,0.0004642287277686095,exc
20th < 2030,usa < southDakota,usa < nebraska,hydrogen,4.849529703861686,exc
20th < 2025,usa < wyoming,usa < nebraska,hydrogen,0.00036156969113729475,exc
20th < 2030,usa < wyoming,usa < nebraska,hydrogen,2.23479452657432,exc
20th < 2025,usa < oregon,usa < nevada,hydrogen,0.0005745306901287141,exc
20th < 2030,usa < oregon,usa < nevada,hydrogen,5.578787171676561,exc
20th < 2025,usa < utah,usa < nevada,hydrogen,0.00036090668351158775,exc
20th < 2030,usa < utah,usa < nevada,hydrogen,4.948076884446205,exc
20th < 2025,usa < vermont,usa < newHampshire,hydrogen,0.0006700607568785606,exc
20th < 2030,usa < vermont,usa < newHampshire,hydrogen,0.8956758675051885,exc
20th < 2025,usa < newYork,usa < newJersey,hydrogen,0.0005966618341535575,exc
20th < 2030,usa < newYork,usa < newJersey,hydrogen,13.169442423016953,exc
20th < 2025,usa < pennsylvania,usa < newJersey,hydrogen,0.0001900904955385802,exc
20th < 2030,usa < pennsylvania,usa < newJersey,hydrogen,3.2810321843610386,exc
20th < 2025,usa < oklahoma,usa < newMexico,hydrogen,0.00015743230682126812,exc
20th < 2030,usa < oklahoma,usa < newMexico,hydrogen,2.151866129137662,exc
20th < 2025,usa < texas,usa < newMexico,hydrogen,0.00010819237847163138,exc
20th < 2030,usa < texas,usa < newMexico,hydrogen,1.48516593090779,exc
20th < 2025,usa < utah,usa < newMexico,hydrogen,0.00029612127950976786,exc
20th < 2030,usa < utah,usa < newMexico,hydrogen,2.1307076699087033,exc
20th < 2025,usa < pennsylvania,usa < newYork,hydrogen,0.00027672358793122084,exc
20th < 2030,usa < pennsylvania,usa < newYork,hydrogen,4.871679145559317,exc
20th < 2025,usa < rhodeIsland,usa < newYork,hydrogen,0.0010428235028224896,exc
20th < 2030,usa < rhodeIsland,usa < newYork,hydrogen,5.349063418702365,exc
20th < 2025,usa < vermont,usa < newYork,hydrogen,0.00040698162825573454,exc
20th < 2030,usa < vermont,usa < newYork,hydrogen,4.987677800946987,exc
20th < 2025,usa < southCarolina,usa < northCarolina,hydrogen,0.0001665701051807541,exc
20th < 2030,usa < southCarolina,usa < northCarolina,hydrogen,1.7588264181387987,exc
20th < 2025,usa < tennessee,usa < northCarolina,hydrogen,0.00021841804953493622,exc
20th < 2030,usa < tennessee,usa < northCarolina,hydrogen,2.652186990423521,exc
20th < 2025,usa < virginia,usa < northCarolina,hydrogen,0.00014572075744944142,exc
20th < 2030,usa < virginia,usa < northCarolina,hydrogen,1.7538431151220917,exc
20th < 2025,usa < southDakota,usa < northDakota,hydrogen,0.0007307266215479315,exc
20th < 2030,usa < southDakota,usa < northDakota,hydrogen,1.3640467922280592,exc
20th < 2025,usa < pennsylvania,usa < ohio,hydrogen,0.0004022903465336068,exc
20th < 2030,usa < pennsylvania,usa < ohio,hydrogen,0.887529017457752,exc
20th < 2025,usa < westVirginia,usa < ohio,hydrogen,0.00013624608829937272,exc
20th < 2030,usa < westVirginia,usa < ohio,hydrogen,0.7488599069883649,exc
20th < 2025,usa < texas,usa < oklahoma,hydrogen,0.00031860629102204574,exc
20th < 2030,usa < texas,usa < oklahoma,hydrogen,4.542524652142312,exc
20th < 2025,usa < washington,usa < oregon,hydrogen,0.0010884556315387268,exc
20th < 2030,usa < washington,usa < oregon,hydrogen,6.832801888210937,exc
20th < 2025,usa < westVirginia,usa < pennsylvania,hydrogen,0.0002010153071444201,exc
20th < 2030,usa < westVirginia,usa < pennsylvania,hydrogen,11.287494187847946,exc
20th < 2025,usa < wyoming,usa < southDakota,hydrogen,0.0017472661561527536,exc
20th < 2030,usa < wyoming,usa < southDakota,hydrogen,4.6823291690131335,exc
20th < 2025,usa < virginia,usa < tennessee,hydrogen,0.000411497244070337,exc
20th < 2030,usa < virginia,usa < tennessee,hydrogen,6.370886952539608,exc
20th < 2025,usa < wyoming,usa < utah,hydrogen,0.0010291150756093128,exc
20th < 2030,usa < wyoming,usa < utah,hydrogen,6.922510871163174,exc
20th < 2025,usa < westVirginia,usa < virginia,hydrogen,0.0003299812844653259,exc
20th < 2030,usa < westVirginia,usa < virginia,hydrogen,9.30070574113062,exc
30th < 2035,usa < idaho,canada < canada_,hydrogen,25.212218128673456,exc
30th < 2040,usa < idaho,canada < canada_,hydrogen,34.25326260080049,exc
30th < 2035,usa < maine,canada < canada_,hydrogen,0.00033024672561038257,exc
30th < 2040,usa < maine,canada < canada_,hydrogen,0.0005727787110248974,exc
30th < 2035,usa < michigan,canada < canada_,hydrogen,0.0004864660344427112,exc
30th < 2040,usa < michigan,canada < canada_,hydrogen,0.001004482075569703,exc
30th < 2035,usa < minnesota,canada < canada_,hydrogen,0.00031733413566491665,exc
30th < 2040,usa < minnesota,canada < canada_,hydrogen,0.00047095162321687665,exc
30th < 2035,usa < montana,canada < canada_,hydrogen,0.0003142051812163331,exc
30th < 2040,usa < montana,canada < canada_,hydrogen,0.0007534043201935285,exc
30th < 2035,usa < newHampshire,canada < canada_,hydrogen,0.0002598119256929479,exc
30th < 2040,usa < newHampshire,canada < canada_,hydrogen,0.0003438347981759591,exc
30th < 2035,usa < newYork,canada < canada_,hydrogen,0.0002858013576533573,exc
30th < 2040,usa < newYork,canada < canada_,hydrogen,0.0004628165232093904,exc
30th < 2035,usa < northDakota,canada < canada_,hydrogen,0.0002810296372960966,exc
30th < 2040,usa < northDakota,canada < canada_,hydrogen,0.00032448858420233305,exc
30th < 2035,usa < ohio,canada < canada_,hydrogen,0.0002505851102568358,exc
30th < 2040,usa < ohio,canada < canada_,hydrogen,0.00033957466589236033,exc
30th < 2035,usa < vermont,canada < canada_,hydrogen,0.0002418830904309045,exc
30th < 2040,usa < vermont,canada < canada_,hydrogen,0.0002779084998574857,exc
30th < 2035,usa < washington,canada < canada_,hydrogen,0.00024553650262603793,exc
30th < 2040,usa < washington,canada < canada_,hydrogen,0.00028062340623334256,exc
30th < 2035,usa < wisconsin,canada < canada_,hydrogen,0.0002420025640965989,exc
30th < 2040,usa < wisconsin,canada < canada_,hydrogen,0.0002918915411198755,exc
30th < 2035,mexico < bajaCaliforniaSur,mexico < bajaCalifornia,hydrogen,25.657022942906888,exc
30th < 2040,mexico < bajaCaliforniaSur,mexico < bajaCalifornia,hydrogen,37.125381322901745,exc
30th < 2035,mexico < noroeste,mexico < bajaCalifornia,hydrogen,13.217609470405826,exc
30th < 2040,mexico < noroeste,mexico < bajaCalifornia,hydrogen,19.83649310095117,exc
30th < 2035,usa < california,mexico < bajaCalifornia,hydrogen,0.00012079830286911135,exc
30th < 2040,usa < california,mexico < bajaCalifornia,hydrogen,0.00014090227115224528,exc
30th < 2035,mexico < noroeste,mexico < bajaCaliforniaSur,hydrogen,25.657098029862997,exc
30th < 2040,mexico < noroeste,mexico < bajaCaliforniaSur,hydrogen,37.12546587395849,exc
30th < 2035,mexico < occidental,mexico < central,hydrogen,0.00040750077310951,exc
30th < 2040,mexico < occidental,mexico < central,hydrogen,0.0005182715595602138,exc
30th < 2035,mexico < oriental,mexico < central,hydrogen,0.0003803714119008571,exc
30th < 2040,mexico < oriental,mexico < central,hydrogen,0.0004140789168787077,exc
30th < 2035,mexico < norte,mexico < noreste,hydrogen,0.0004065045639965807,exc
30th < 2040,mexico < norte,mexico < noreste,hydrogen,0.000585176103084387,exc
30th < 2035,mexico < occidental,mexico < noreste,hydrogen,0.00032751138241746125,exc
30th < 2040,mexico < occidental,mexico < noreste,hydrogen,0.00032403166990070296,exc
30th < 2035,mexico < oriental,mexico < noreste,hydrogen,0.0003212067222705369,exc
30th < 2040,mexico < oriental,mexico < noreste,hydrogen,0.0003019907957205349,exc
30th < 2035,usa < texas,mexico < noreste,hydrogen,6.743033666902951e-5,exc
30th < 2040,usa < texas,mexico < noreste,hydrogen,7.729991082661733e-5,exc
30th < 2035,mexico < norte,mexico < noroeste,hydrogen,32.105521959617114,exc
30th < 2040,mexico < norte,mexico < noroeste,hydrogen,47.05188295819726,exc
30th < 2035,mexico < occidental,mexico < noroeste,hydrogen,6.76856669027479,exc
30th < 2040,mexico < occidental,mexico < noroeste,hydrogen,9.90931738626025,exc
30th < 2035,usa < arizona,mexico < noroeste,hydrogen,0.00036263464757507936,exc
30th < 2040,usa < arizona,mexico < noroeste,hydrogen,0.00037739156839376714,exc
30th < 2035,mexico < occidental,mexico < norte,hydrogen,8.445491761538078,exc
30th < 2040,mexico < occidental,mexico < norte,hydrogen,12.397006260450368,exc
30th < 2035,usa < newMexico,mexico < norte,hydrogen,9.377215752814706e-5,exc
30th < 2040,usa < newMexico,mexico < norte,hydrogen,0.00013208790836656472,exc
30th < 2035,usa < texas,mexico < norte,hydrogen,8.340441532934217e-5,exc
30th < 2040,usa < texas,mexico < norte,hydrogen,9.417768897051525e-5,exc
30th < 2035,mexico < oriental,mexico < occidental,hydrogen,16.41334447329403,exc
30th < 2040,mexico < oriental,mexico < occidental,hydrogen,23.276076870622347,exc
30th < 2035,mexico < peninsular,mexico < oriental,hydrogen,6.591570627590871e-5,exc
30th < 2040,mexico < peninsular,mexico < oriental,hydrogen,9.696602533306708e-5,exc
30th < 2035,usa < florida,usa < alabama,hydrogen,0.0005188497551329732,exc
30th < 2040,usa < florida,usa < alabama,hydrogen,0.0004847099713166767,exc
30th < 2035,usa < georgia,usa < alabama,hydrogen,0.0005011575048333479,exc
30th < 2040,usa < georgia,usa < alabama,hydrogen,0.00040496178730284847,exc
30th < 2035,usa < mississippi,usa < alabama,hydrogen,0.2757996925359366,exc
30th < 2040,usa < mississippi,usa < alabama,hydrogen,0.27622435631780373,exc
30th < 2035,usa < tennessee,usa < alabama,hydrogen,0.0005070647990971751,exc
30th < 2040,usa < tennessee,usa < alabama,hydrogen,0.0003864233917809636,exc
30th < 2035,usa < california,usa < arizona,hydrogen,0.0002610694935014386,exc
30th < 2040,usa < california,usa < arizona,hydrogen,3.785531612388771,exc
30th < 2035,usa < colorado,usa < arizona,hydrogen,0.0002576585910557857,exc
30th < 2040,usa < colorado,usa < arizona,hydrogen,0.0007237723649268504,exc
30th < 2035,usa < nevada,usa < arizona,hydrogen,0.0001029732150530949,exc
30th < 2040,usa < nevada,usa < arizona,hydrogen,0.00017841659330648075,exc
30th < 2035,usa < newMexico,usa < arizona,hydrogen,0.0001260856287743149,exc
30th < 2040,usa < newMexico,usa < arizona,hydrogen,0.00020384910193638068,exc
30th < 2035,usa < utah,usa < arizona,hydrogen,7.529959592323385e-5,exc
30th < 2040,usa < utah,usa < arizona,hydrogen,0.00011375672443180194,exc
30th < 2035,usa < louisiana,usa < arkansas,hydrogen,0.00027771757091500497,exc
30th < 2040,usa < louisiana,usa < arkansas,hydrogen,0.00030147484475634423,exc
30th < 2035,usa < mississippi,usa < arkansas,hydrogen,8.224157144626696e-5,exc
30th < 2040,usa < mississippi,usa < arkansas,hydrogen,0.00010926917689853762,exc
30th < 2035,usa < missouri,usa < arkansas,hydrogen,0.00028075272158563315,exc
30th < 2040,usa < missouri,usa < arkansas,hydrogen,0.00024371585876139203,exc
30th < 2035,usa < oklahoma,usa < arkansas,hydrogen,0.00028409581041018514,exc
30th < 2040,usa < oklahoma,usa < arkansas,hydrogen,0.0002297931944650921,exc
30th < 2035,usa < tennessee,usa < arkansas,hydrogen,6.695207143608759e-5,exc
30th < 2040,usa < tennessee,usa < arkansas,hydrogen,7.559390208565186e-5,exc
30th < 2035,usa < texas,usa < arkansas,hydrogen,0.00028618566435865733,exc
30th < 2040,usa < texas,usa < arkansas,hydrogen,0.00023184498650652546,exc
30th < 2035,usa < nevada,usa < california,hydrogen,0.00017283878132916286,exc
30th < 2040,usa < nevada,usa < california,hydrogen,0.0002624562887958081,exc
30th < 2035,usa < oregon,usa < california,hydrogen,0.00012606066507546413,exc
30th < 2040,usa < oregon,usa < california,hydrogen,0.00019080726220225175,exc
30th < 2035,usa < kansas,usa < colorado,hydrogen,2.867177017211445,exc
30th < 2040,usa < kansas,usa < colorado,hydrogen,3.998887870311266,exc
30th < 2035,usa < nebraska,usa < colorado,hydrogen,0.0002723193604146239,exc
30th < 2040,usa < nebraska,usa < colorado,hydrogen,0.0003147827666242503,exc
30th < 2035,usa < newMexico,usa < colorado,hydrogen,2.669205890392137,exc
30th < 2040,usa < newMexico,usa < colorado,hydrogen,3.6151848363470047,exc
30th < 2035,usa < oklahoma,usa < colorado,hydrogen,0.9855964953047195,exc
30th < 2040,usa < oklahoma,usa < colorado,hydrogen,1.3330541225027892,exc
30th < 2035,usa < utah,usa < colorado,hydrogen,0.00016253534944641118,exc
30th < 2040,usa < utah,usa < colorado,hydrogen,0.000198256521776787,exc
30th < 2035,usa < wyoming,usa < colorado,hydrogen,0.0001635094237927339,exc
30th < 2040,usa < wyoming,usa < colorado,hydrogen,0.0001857904937124163,exc
30th < 2035,usa < massachusetts,usa < connecticut,hydrogen,0.21827679226042912,exc
30th < 2040,usa < massachusetts,usa < connecticut,hydrogen,0.2108693348791824,exc
30th < 2035,usa < newYork,usa < connecticut,hydrogen,0.15174045321733792,exc
30th < 2040,usa < newYork,usa < connecticut,hydrogen,0.15931575176626342,exc
30th < 2035,usa < rhodeIsland,usa < connecticut,hydrogen,0.00033744329972358535,exc
30th < 2040,usa < rhodeIsland,usa < connecticut,hydrogen,0.0003761667918640389,exc
30th < 2035,usa < maryland,usa < delaware,hydrogen,0.0002876617059818441,exc
30th < 2040,usa < maryland,usa < delaware,hydrogen,0.0003854036146161365,exc
30th < 2035,usa < newJersey,usa < delaware,hydrogen,1.2894170728205299,exc
30th < 2040,usa < newJersey,usa < delaware,hydrogen,1.8444435963680974,exc
30th < 2035,usa < pennsylvania,usa < delaware,hydrogen,0.00021711891205133938,exc
30th < 2040,usa < pennsylvania,usa < delaware,hydrogen,0.00023906624722719127,exc
30th < 2035,usa < georgia,usa < florida,hydrogen,8.677396276640351,exc
30th < 2040,usa < georgia,usa < florida,hydrogen,12.000454072088354,exc
30th < 2035,usa < northCarolina,usa < georgia,hydrogen,9.65579428653265,exc
30th < 2040,usa < northCarolina,usa < georgia,hydrogen,13.209901540729165,exc
30th < 2035,usa < southCarolina,usa < georgia,hydrogen,8.604474862991945e-5,exc
30th < 2040,usa < southCarolina,usa < georgia,hydrogen,0.00010593099645755976,exc
30th < 2035,usa < tennessee,usa < georgia,hydrogen,4.653566285659379,exc
30th < 2040,usa < tennessee,usa < georgia,hydrogen,6.4530120101335315,exc
30th < 2035,usa < montana,usa < idaho,hydrogen,0.000404071564685099,exc
30th < 2040,usa < montana,usa < idaho,hydrogen,0.0010617392127711914,exc
30th < 2035,usa < nevada,usa < idaho,hydrogen,25.213087742894885,exc
30th < 2040,usa < nevada,usa < idaho,hydrogen,34.25353654725611,exc
30th < 2035,usa < oregon,usa < idaho,hydrogen,0.00036211313883468524,exc
30th < 2040,usa < oregon,usa < idaho,hydrogen,0.0004382585968643544,exc
30th < 2035,usa < utah,usa < idaho,hydrogen,0.00027567654240425674,exc
30th < 2040,usa < utah,usa < idaho,hydrogen,0.0003203414464748789,exc
30th < 2035,usa < washington,usa < idaho,hydrogen,0.00026086539178120865,exc
30th < 2040,usa < washington,usa < idaho,hydrogen,0.00032762208367787313,exc
30th < 2035,usa < wyoming,usa < idaho,hydrogen,0.00027500157446205554,exc
30th < 2040,usa < wyoming,usa < idaho,hydrogen,0.00029345355935012183,exc
30th < 2035,usa < indiana,usa < illinois,hydrogen,1.6375696943802,exc
30th < 2040,usa < indiana,usa < illinois,hydrogen,2.3388027235938313,exc
30th < 2035,usa < iowa,usa < illinois,hydrogen,1.7860928057213425,exc
30th < 2040,usa < iowa,usa < illinois,hydrogen,2.586224730622387,exc
30th < 2035,usa < kentucky,usa < illinois,hydrogen,0.9320996165109389,exc
30th < 2040,usa < kentucky,usa < illinois,hydrogen,1.3333994656708594,exc
30th < 2035,usa < michigan,usa < illinois,hydrogen,0.00014379109233923003,exc
30th < 2040,usa < michigan,usa < illinois,hydrogen,0.00014916498435935954,exc
30th < 2035,usa < missouri,usa < illinois,hydrogen,0.9057818035902402,exc
30th < 2040,usa < missouri,usa < illinois,hydrogen,1.3112915004992323,exc
30th < 2035,usa < wisconsin,usa < illinois,hydrogen,0.0001331096408576353,exc
30th < 2040,usa < wisconsin,usa < illinois,hydrogen,0.0001330821868258103,exc
30th < 2035,usa < kentucky,usa < indiana,hydrogen,2.099190001994564,exc
30th < 2040,usa < kentucky,usa < indiana,hydrogen,3.0773593431783235,exc
30th < 2035,usa < michigan,usa < indiana,hydrogen,0.00015176429345520133,exc
30th < 2040,usa < michigan,usa < indiana,hydrogen,0.00017862312006584752,exc
30th < 2035,usa < ohio,usa < indiana,hydrogen,0.00013896451546264595,exc
30th < 2040,usa < ohio,usa < indiana,hydrogen,0.00015446743717517327,exc
30th < 2035,usa < minnesota,usa < iowa,hydrogen,0.00015122594713771258,exc
30th < 2040,usa < minnesota,usa < iowa,hydrogen,0.0001716757068406328,exc
30th < 2035,usa < missouri,usa < iowa,hydrogen,1.7858341513716862,exc
30th < 2040,usa < missouri,usa < iowa,hydrogen,2.586017311951206,exc
30th < 2035,usa < nebraska,usa < iowa,hydrogen,0.0002398341654553418,exc
30th < 2040,usa < nebraska,usa < iowa,hydrogen,0.00022870350343622277,exc
30th < 2035,usa < southDakota,usa < iowa,hydrogen,0.00014949551890000107,exc
30th < 2040,usa < southDakota,usa < iowa,hydrogen,0.0001547588334439994,exc
30th < 2035,usa < wisconsin,usa < iowa,hydrogen,0.00013766419248655514,exc
30th < 2040,usa < wisconsin,usa < iowa,hydrogen,0.0001505889383415296,exc
30th < 2035,usa < missouri,usa < kansas,hydrogen,1.432069049786164,exc
30th < 2040,usa < missouri,usa < kansas,hydrogen,2.0816189558031617,exc
30th < 2035,usa < nebraska,usa < kansas,hydrogen,0.00027361236538429173,exc
30th < 2040,usa < nebraska,usa < kansas,hydrogen,0.0003354277552607727,exc
30th < 2035,usa < oklahoma,usa < kansas,hydrogen,1.4351220265163243,exc
30th < 2040,usa < oklahoma,usa < kansas,hydrogen,1.9172563365037671,exc
30th < 2035,usa < missouri,usa < kentucky,hydrogen,25.467663679925778,exc
30th < 2040,usa < missouri,usa < kentucky,hydrogen,35.52214348993319,exc
30th < 2035,usa < ohio,usa < kentucky,hydrogen,0.00015169988576321718,exc
30th < 2040,usa < ohio,usa < kentucky,hydrogen,0.00019494712309585575,exc
30th < 2035,usa < tennessee,usa < kentucky,hydrogen,9.439664037743769e-5,exc
30th < 2040,usa < tennessee,usa < kentucky,hydrogen,0.00013177635080825393,exc
30th < 2035,usa < virginia,usa < kentucky,hydrogen,9.132923216901995e-5,exc
30th < 2040,usa < virginia,usa < kentucky,hydrogen,0.00011626777597251304,exc
30th < 2035,usa < westVirginia,usa < kentucky,hydrogen,8.606984289203551e-5,exc
30th < 2040,usa < westVirginia,usa < kentucky,hydrogen,0.00010087394355723656,exc
30th < 2035,usa < mississippi,usa < louisiana,hydrogen,0.0001262305777604009,exc
30th < 2040,usa < mississippi,usa < louisiana,hydrogen,0.00019372860215237343,exc
30th < 2035,usa < texas,usa < louisiana,hydrogen,0.2747853678772483,exc
30th < 2040,usa < texas,usa < louisiana,hydrogen,0.2755564871822589,exc
30th < 2035,usa < newHampshire,usa < maine,hydrogen,0.04834378242041371,exc
30th < 2040,usa < newHampshire,usa < maine,hydrogen,0.09723133604623703,exc
30th < 2035,usa < pennsylvania,usa < maryland,hydrogen,0.001842578591594782,exc
30th < 2040,usa < pennsylvania,usa < maryland,hydrogen,0.001441625209580886,exc
30th < 2035,usa < virginia,usa < maryland,hydrogen,0.000936636186073898,exc
30th < 2040,usa < virginia,usa < maryland,hydrogen,0.0007626574030854884,exc
30th < 2035,usa < westVirginia,usa < maryland,hydrogen,0.0009269056850682995,exc
30th < 2040,usa < westVirginia,usa < maryland,hydrogen,0.0007300051534763871,exc
30th < 2035,usa < newHampshire,usa < massachusetts,hydrogen,1.2724210482164082,exc
30th < 2040,usa < newHampshire,usa < massachusetts,hydrogen,1.77588505223269,exc
30th < 2035,usa < newYork,usa < massachusetts,hydrogen,0.5056720739625706,exc
30th < 2040,usa < newYork,usa < massachusetts,hydrogen,0.7239252365628077,exc
30th < 2035,usa < rhodeIsland,usa < massachusetts,hydrogen,0.0003733826477696753,exc
30th < 2040,usa < rhodeIsland,usa < massachusetts,hydrogen,0.000458487736654639,exc
30th < 2035,usa < vermont,usa < massachusetts,hydrogen,0.4711108498839326,exc
30th < 2040,usa < vermont,usa < massachusetts,hydrogen,0.665424777478731,exc
30th < 2035,usa < minnesota,usa < michigan,hydrogen,2.209177380569233,exc
30th < 2040,usa < minnesota,usa < michigan,hydrogen,2.8578668746636113,exc
30th < 2035,usa < ohio,usa < michigan,hydrogen,0.0022774703467859877,exc
30th < 2040,usa < ohio,usa < michigan,hydrogen,0.0017214023773502718,exc
30th < 2035,usa < wisconsin,usa < michigan,hydrogen,0.002270813349202422,exc
30th < 2040,usa < wisconsin,usa < michigan,hydrogen,0.001618257705866239,exc
30th < 2035,usa < northDakota,usa < minnesota,hydrogen,1.4512789313081909,exc
30th < 2040,usa < northDakota,usa < minnesota,hydrogen,1.8855738015029493,exc
30th < 2035,usa < southDakota,usa < minnesota,hydrogen,0.7538839645040978,exc
30th < 2040,usa < southDakota,usa < minnesota,hydrogen,0.9696363670877477,exc
30th < 2035,usa < wisconsin,usa < minnesota,hydrogen,0.0021761869335659265,exc
30th < 2040,usa < wisconsin,usa < minnesota,hydrogen,0.0016583404736273692,exc
30th < 2035,usa < tennessee,usa < mississippi,hydrogen,0.00047489245278304064,exc
30th < 2040,usa < tennessee,usa < mississippi,hydrogen,0.0003888148609398675,exc
30th < 2035,usa < nebraska,usa < missouri,hydrogen,0.0002973645153142197,exc
30th < 2040,usa < nebraska,usa < missouri,hydrogen,0.00040729895027235994,exc
30th < 2035,usa < oklahoma,usa < missouri,hydrogen,30.883291895104296,exc
30th < 2040,usa < oklahoma,usa < missouri,hydrogen,43.25409078904886,exc
30th < 2035,usa < tennessee,usa < missouri,hydrogen,0.0001270466691825034,exc
30th < 2040,usa < tennessee,usa < missouri,hydrogen,0.00027028049517031276,exc
30th < 2035,usa < northDakota,usa < montana,hydrogen,0.025282084922591545,exc
30th < 2040,usa < northDakota,usa < montana,hydrogen,0.0005994277688601559,exc
30th < 2035,usa < southDakota,usa < montana,hydrogen,0.02444064463896255,exc
30th < 2040,usa < southDakota,usa < montana,hydrogen,0.00044883319185967104,exc
30th < 2035,usa < wyoming,usa < montana,hydrogen,0.023799287828626045,exc
30th < 2040,usa < wyoming,usa < montana,hydrogen,0.00040956364761801986,exc
30th < 2035,usa < southDakota,usa < nebraska,hydrogen,0.0003869134597983921,exc
30th < 2040,usa < southDakota,usa < nebraska,hydrogen,0.00048610295606275487,exc
30th < 2035,usa < wyoming,usa < nebraska,hydrogen,0.0003691686542190198,exc
30th < 2040,usa < wyoming,usa < nebraska,hydrogen,0.0004222418951043125,exc
30th < 2035,usa < oregon,usa < nevada,hydrogen,0.0003989145083757727,exc
30th < 2040,usa < oregon,usa < nevada,hydrogen,0.0005989822758478758,exc
30th < 2035,usa < utah,usa < nevada,hydrogen,0.0002871895984354052,exc
30th < 2040,usa < utah,usa < nevada,hydrogen,0.000363136621357163,exc
30th < 2035,usa < vermont,usa < newHampshire,hydrogen,0.7412049229586345,exc
30th < 2040,usa < vermont,usa < newHampshire,hydrogen,1.0737801114772065,exc
30th < 2035,usa < newYork,usa < newJersey,hydrogen,3.412474613322468,exc
30th < 2040,usa < newYork,usa < newJersey,hydrogen,4.8905592089095755,exc
30th < 2035,usa < pennsylvania,usa < newJersey,hydrogen,0.00022264052838273814,exc
30th < 2040,usa < pennsylvania,usa < newJersey,hydrogen,0.00025502944421486437,exc
30th < 2035,usa < oklahoma,usa < newMexico,hydrogen,1.5001575331846462,exc
30th < 2040,usa < oklahoma,usa < newMexico,hydrogen,2.0116339931302694,exc
